A,B,C,label
6490.749646,1871.784801,-144.6206252,5996654.821
34.0068754,-471.7433842,-130.2854779,-1.320165551
1942.655259,63.30875914,-97.5507774,12350.03982
-5036.514732,891.8914273,-187.703097,-1509903.381
-3860.692002,-1085.057214,-170.2670086,-480948.6399
-3614.391691,-614.832676,-173.7116871,-325110.6708
1410.245718,52.02883513,-187.9069162,2273.111405
-1290.126196,686.6822011,-218.9835508,-1967.714425
3.599307721,-434.7305598,-102.7253042,-0.9866906733
-3239.757251,2073.669151,-168.1534883,-193739.2239
743.4619667,1528.570391,-266.8895787,1365.736942
1385.835359,520.6769311,-113.9705864,2624.520014
-3697.575458,588.3495527,-329.5991218,-338706.2607
-100.5251394,755.6295879,-210.848167,-5.295001584
785.7909582,470.2600765,-264.2493967,133.9507193
3096.9154,-221.1290655,-142.9470651,124298.6546
3495.026856,461.1851396,-161.8469055,242690.3508
2310.434054,153.81615,-208.9081236,28425.60863
-2604.319136,353.8300151,-26.51761253,-54681.35055
-2274.265839,601.2917121,-172.9045999,-29232.21292
-6771.24267,353.2436396,-47.6743764,-6585043.546
7924.351656,-835.1508006,-190.2353549,13857286.07
-605.9060078,-640.8498334,-167.6562903,-160.5661196
5138.894177,742.882462,-101.2255346,1728445.267
5081.258678,717.8821099,-146.672312,1614419.865
2500.631876,1315.660895,-143.4015525,58982.36706
6212.827855,749.9174503,-78.07613502,4451813.932
5254.842181,186.8597182,-137.4311246,1837167.68
-6178.845284,448.33813,-184.9289537,-4241748.049
5351.188469,850.8292118,-80.57951092,2141933.674
4992.212847,-896.2678454,-252.4423946,1328130.227
-1046.445583,-643.7083149,-166.297516,-1110.856511
-4305.833451,682.5946811,-15.66491541,-669346.0521
-6569.098948,1277.831993,-149.5010739,-5614259.928
-279.6983133,272.2406521,-58.02218623,-1.4754502
-4530.951321,1094.48407,-145.945409,-882419.0249
-36.98076297,-287.6865025,-91.20775864,-0.2917913017
-2552.842694,56.75181848,-102.1328884,-52287.01649
-1042.816673,1344.364557,-219.9330321,-1762.085199
-2384.278687,915.5651544,-164.5057264,-37297.87664
-1.955070344,-505.1215547,-35.13388009,-0.8842774332
-5600.333694,273.6480435,-120.2555625,-2588024.565
-2547.548133,-441.5642829,-226.2700324,-59304.78002
535.0941594,974.0674482,-153.5297501,180.7205098
-4204.12362,349.982119,-155.6591742,-621367.9281
1672.888139,52.8094281,-232.5187735,5296.200352
1449.152536,-181.3144232,-193.1239481,2525.072482
2137.140794,199.3459143,-95.69842513,20454.7101
3714.42655,-767.8159183,-187.6784327,302541.9043
1704.967345,1337.190065,-83.02096647,11952.3866
-3231.817537,738.8720025,-136.3784624,-164434.0501
2294.776087,1019.07517,-207.9629325,34111.07372
1195.764566,-113.6908771,-136.3604815,989.4955397
-2955.647565,401.9966031,-168.5368412,-107662.3696
-2018.171617,1803.744234,-210.2105936,-24602.48825
-3278.303134,228.9835603,-121.7084033,-179732.2109
1372.541729,-343.223104,-158.8780011,1956.467149
-877.2210021,1433.305332,-215.4885931,-1369.277398
-1837.159319,118.5375114,-64.65966669,-9927.686473
-692.5674502,2020.648606,-42.91028157,-2671.623802
1456.478202,735.1454235,-115.1503443,3765.219912
460.6641464,-547.6991748,-99.83236028,19.80145734
2685.781271,558.9074768,-178.8492558,65869.1248
-975.8375738,1028.974087,-36.15398187,-793.7385752
-2029.326939,361.7593942,-267.2524203,-17486.76173
-78.45642013,561.2995881,-136.5377137,-1.361672926
-205.5158891,-1107.643506,-134.9610868,-159.0599424
-2927.837921,-762.7424966,-85.39503322,-116950.6353
-604.5428786,438.4268403,-104.9860276,-51.04867083
-1210.540012,-361.4151085,-289.8324444,-1868.937196
-6402.636809,967.4263119,-206.3482722,-5004817.547
-6995.065666,625.1645281,-83.07870346,-7719662.219
492.4956266,214.6230943,-90.42590206,13.67170806
-597.7184778,-264.9801703,-280.2710663,-86.3145684
709.4011017,125.708075,-247.23222,58.02834298
522.6235127,-1456.162294,-162.0617968,451.0025983
-583.9121527,146.9424061,-204.7662885,-41.74531413
5294.590014,226.5969721,-148.3787299,1908539.3
-5821.74385,241.8301101,-183.4284638,-3179797.941
462.9620815,743.5494315,-57.21346743,67.17665958
-2785.510577,123.3805848,-136.9016475,-81096.31273
3494.10369,-0.4116874757,-144.8933,232348.5801
-2231.927351,1178.848519,-36.06616695,-27163.98003
1505.504957,-182.1051838,-56.53382741,3375.509721
-4188.059608,525.5111912,-156.5845842,-604671.421
2730.497197,-107.7821865,-79.888481,67871.80297
-4087.669886,105.2061716,-144.8335146,-547253.5106
-312.9861595,516.7561639,-212.8372259,-8.721313838
3977.580529,893.9911383,-159.0620057,488539.2347
-3353.208842,134.4901221,-49.44999585,-198268.175
-938.4333141,788.5523585,-203.7464283,-531.5450027
4107.376776,-250.7135728,-131.0834189,518724.2079
7262.5085,22.20801833,-268.8683982,9064306.023
1047.403576,695.9814643,-188.1066057,752.2738007
-1025.075038,-239.5600595,-92.27826638,-649.3107862
-5728.796314,736.5535977,-137.2860884,-2857212.581
5290.114312,756.0701854,-204.8198161,1954174.537
2481.243007,615.3554672,-194.7035055,44653.4269
919.7329006,431.9451686,-65.57387409,369.9405715
-2620.34261,566.301998,-94.85572898,-57331.23847
-421.096282,1540.140014,-124.2136736,-529.3426979
4381.848317,-937.9574314,-124.4553519,705949.8357
1354.6759,652.1964242,-177.7365211,2396.094131
1179.608719,2181.239509,-95.91983707,11541.37835
-1613.605393,-1138.854309,-126.5646874,-9698.730416
1687.858334,1408.391983,-155.8035919,11522.41232
-762.9263342,327.0020109,-263.1500485,-157.6050773
-1450.893339,655.6489259,-221.0643942,-3384.794121
-1655.509613,331.8227654,-259.5375366,-6443.2135
-3609.417046,810.8723145,-187.6562073,-288303.0583
-2702.721738,156.9065256,-134.9804044,-69533.97907
4446.530221,1077.826705,-200.8278791,856132.6976
1017.846185,-17.34934826,-204.5134867,406.1543452
2044.38714,1817.792226,-47.85161713,35693.23162
-1171.858099,10.93748248,-201.2111785,-1222.707992
-1956.232414,-787.34646,-167.238763,-18534.79808
4513.833509,42.59850021,-170.3667012,841620.6212
2523.489756,466.2362183,-128.5795707,48547.98783
1464.15091,276.2795533,20.76100536,3447.93462
-1311.196949,-1132.602747,-189.2865039,-4684.160567
130.1146562,1197.478491,-73.3113587,97.56117495
-1319.593987,288.6953467,-183.9604365,-2036.95701
-5518.541979,1476.597425,-112.3217618,-2341026.567
-1473.181811,122.185816,-231.020177,-3687.870236
-4255.106283,-378.0149148,-265.8432969,-717861.4801
1242.825787,-80.3369586,-217.9614968,1126.432683
-2122.832767,212.8721624,-183.4306604,-21313.67506
2311.423641,962.6974229,-69.90411902,37344.20595
493.0246101,-500.6652841,-165.8426587,18.31656533
927.943866,23.46633189,-122.8211935,279.7800176
558.9715415,851.0994545,-212.2258191,120.4947397
3173.700766,1150.845989,-250.2835439,164412.9885
80.21212589,35.15635479,-133.4678749,-0.00603734972
-218.6429512,754.8525738,-208.3851431,-16.42767382
7992.625722,635.68459,-192.0367269,15228875.2
2900.918345,8.365600225,-120.5787381,91721.35097
-1029.335278,730.5112506,-176.7086225,-719.3642586
-2411.917384,1785.716873,-185.3830621,-49323.79155
-1547.744744,348.7133154,-176.8439871,-4419.0984
806.5506601,630.6863751,-208.0331726,214.9621214
3111.495306,-711.8265534,-32.30536305,129602.8328
-3077.95014,92.1130486,-126.5661665,-133069.094
3494.083031,-257.9309793,-218.3714653,223328.8873
2066.985628,156.7463971,-112.7552684,17011.40535
5246.810354,317.4321529,-115.2130021,1847467.988
-1300.827974,180.9560883,-97.97299777,-1807.880739
-140.0310294,149.4410695,-112.417158,-0.07475013589
-2375.584473,-1067.144954,-290.1140939,-53486.36066
-1682.792305,-22.18286349,-110.9470096,-6760.619503
1461.328715,-233.1876835,-133.7425281,2743.045209
4316.11333,1172.361286,-182.2209592,753226.1355
3505.879881,-266.1030017,-220.3367208,226953.3736
6249.831845,-664.6068402,-136.5628177,4237076.818
-2808.489628,-66.6189568,-38.81313623,-83241.4311
286.1666415,860.3251433,-83.3827312,49.66993143
1912.049592,919.0137513,-64.47415757,15226.95488
4276.676751,-141.0956549,-132.7989182,639591.0919
6886.842028,-1244.38957,-42.70493078,6925692.125
-186.2464816,1414.536334,-172.865972,-133.3729617
-3300.958938,-607.6821025,-113.7184239,-204946.8952
-1517.805076,1129.846012,-198.9094356,-5054.686222
2467.696168,419.4425599,-39.10797185,44873.00353
-4417.345115,272.6368646,-104.2110319,-789245.8815
714.0989673,-614.2268322,-210.7193207,96.11847085
-1995.543289,436.9458706,-92.47321377,-14820.58542
-570.8457772,898.1556834,-154.1335732,-144.4975682
6101.478937,-28.69608802,-58.48161264,3895978.812
2468.701011,1658.177526,-116.347424,65808.21013
-854.0010276,2125.313084,-228.1041949,-4618.212813
-3406.091029,285.7887053,-127.0228554,-216920.8809
-2668.729554,1427.377849,-137.7771039,-68468.43189
-3064.211914,589.0349213,-232.5337002,-130223.4864
4079.452604,-1492.401125,-119.1484,501056.8041
833.185734,-636.6105228,-175.5685668,199.6863085
1867.954511,-174.5440731,-166.1210328,9455.240194
4719.645639,-1155.450983,-46.15440996,1041377.333
-845.1514136,139.6383422,-297.482843,-271.110299
2670.641236,116.7154014,-187.6657574,59537.43962
-3294.511937,1674.734071,-55.52121718,-188460.6854
-3128.459338,-40.16601881,-82.25761273,-144104.949
1067.948977,-344.4374751,-199.1903993,524.1257749
898.6152675,393.6082434,-91.10737755,308.3128681
673.4490439,-503.3356423,-116.3407054,69.96578517
-1253.939119,-693.9717497,-143.3691862,-2409.763816
-3519.766274,201.828021,-98.65501589,-254901.7741
2063.619028,286.6620028,-211.3190779,16376.99696
-685.0611736,1165.800459,-243.2885064,-456.2089328
-4835.942927,780.0314305,-125.5833918,-1221403.242
-785.4737388,-180.089034,-82.89241035,-174.1289047
4631.912994,-859.9870639,-176.3021485,924110.1106
-2324.712868,-788.4330086,-107.8719195,-39779.27769
3274.083643,1486.040864,-146.0015628,215784.1063
-3276.335531,866.3970671,-99.8222504,-174226.7559
138.6251905,693.6320677,-104.2144965,9.438066537
4971.352588,1479.584012,-163.7965898,1569663.941
-369.181757,215.9504605,-200.235926,-5.213391412
-8594.520659,829.7506923,-288.1199925,-22046340.37
3447.550174,97.55447135,-263.8639571,210954.2407
2116.852652,844.2910615,-155.1502596,22460.94488
1314.160541,1758.4986,-92.48060726,7972.800779
3959.867724,-114.7138046,-61.90713564,442754.2472
2930.100672,-779.9028051,-103.1939463,93884.64421
-624.8455861,646.2242008,-58.66227043,-85.19111591
-1671.962755,1046.06689,-243.9806199,-7480.059114
-1234.822137,388.8687236,-202.3653218,-1488.831186
-579.1941482,240.275751,-268.1424585,-44.31050997
788.3259197,-370.4786715,-113.822302,126.1274338
-746.7833678,525.5421251,-118.7473356,-142.718335
-1539.616315,483.7678695,-216.8652307,-4400.446303
-52.56003803,477.0926565,-24.56993362,-0.3594508939
-2164.128512,634.1472135,-112.5245876,-22358.31791
770.2202338,-544.2233396,-255.2959422,111.1307095
1211.6344,-395.4139845,-187.236632,1019.332548
533.7829681,369.3364813,-139.5563486,24.03057445
731.5812594,239.8107415,-167.5269069,86.15158452
-3479.411821,992.4733597,-143.0065151,-237791.0796
-2723.61674,432.12789,29.79792429,-66834.85216
1357.951102,733.0501482,-70.77488845,2843.677833
-2009.522328,1309.436286,-121.1240224,-18059.10587
-2794.048839,185.5849439,-112.3394933,-81140.84132
1829.562531,890.3690522,-157.6713433,11472.39061
-497.1588327,850.7708416,-48.20539685,-87.8147048
1315.500782,624.541657,-170.3932374,2061.450722
1589.269019,779.566498,-113.9414028,5803.153976
-1648.778694,-136.7400021,-248.9365374,-6873.606537
2756.122006,866.3328512,-81.06495317,83488.8546
-200.1832898,650.4397779,-118.4448387,-8.621409135
281.6252129,693.579249,-271.6201905,19.62195358
-6140.413508,791.4252224,-212.8019426,-4083690.937
3371.301719,451.1472613,-183.073653,201001.2065
1604.532534,1377.998764,-13.3229688,10364.27511
2615.793541,831.7690556,-53.11166681,65172.10814
-1593.452839,1267.562394,-244.1930145,-6888.786365
2161.892658,1201.507308,-137.5758759,29107.87778
-907.2498379,358.654189,-242.0139149,-349.4659739
-4826.423349,496.1918105,-285.789335,-1260675.698
105.5750315,1267.248531,-183.0973254,94.00089064
1146.975767,988.4040235,-157.7132707,1640.494133
-4058.38988,9.620197175,-63.9674459,-521101.6254
-349.244788,1685.332227,-184.5470448,-587.7224225
-1272.355165,-596.8685189,-231.3572447,-2597.125889
5647.236459,-2221.357152,-33.35587355,2617565.439
4855.161377,-1539.664579,-20.81280594,1212282.562
-19.67148671,540.0020744,-70.36791215,0.01655413054
421.110131,502.3112474,-182.9453331,14.47788376
-3477.372147,306.7598609,-78.73608198,-236925.3585
-1606.838161,-143.6639375,-97.51712951,-5502.908096
-1769.378948,1154.700969,-156.7438612,-9751.618305
2275.67313,70.87426446,-113.5788089,27238.22162
3808.142152,319.659891,-117.5944193,371768.3799
-959.7569999,426.2048735,-154.5503634,-430.548499
2202.249539,-195.5768325,-218.7472938,21316.654
-6196.925433,188.1238944,-88.11201014,-4283101.608
-2093.554806,283.150124,-94.11993254,-18980.3327
-2049.196556,-501.1127546,-156.5493435,-20548.88084
12.20094826,-699.9658339,-87.74685665,-5.328450411
1834.983468,496.7716535,-144.997438,10002.12802
2638.656876,81.94048365,-161.1234693,56398.71597
4214.454907,861.9730083,-215.4769407,636970.9587
2859.249788,-12.04393453,-252.8695024,80966.00354
-4663.465003,1855.778267,-101.9193597,-1030444.324
-390.1525424,670.4683534,-93.21113933,-27.49813119
789.7612062,-934.0124639,-179.0193282,287.426318
-1418.972446,-676.1900385,-165.2146638,-4143.350628
-781.0367862,543.1637284,-46.45600579,-166.3023303
-403.7383221,837.4849868,-173.298769,-60.21180811
1455.60096,945.4080776,-140.6232679,4276.169912
-1981.729918,-308.0765519,-118.9888808,-16200.03662
97.24381459,-113.7404417,28.59483926,0.01050085396
695.5879694,-493.1844924,-125.414244,78.33626225
2967.153987,-482.9860011,-142.8950011,98858.23989
-1970.884606,1508.365273,-156.7385988,-18473.35501
316.8428419,888.5372639,-226.6117939,56.88230835
-556.7747187,589.3954786,-143.6830391,-53.36440863
3265.864084,114.1606894,-118.1235985,168495.4887
88.04556764,-556.9700776,-158.3956454,-1.745762386
2984.10138,220.980114,-51.38227746,111074.8565
-2102.489598,387.4777274,-166.7923648,-19884.19598
3558.914358,-853.1038163,-194.0446369,243397.0151
651.2832871,138.9773163,-159.5426385,44.3633914
-426.7587857,-59.79987315,-123.7054129,-9.630861618
-2667.208697,-342.3695432,-125.6270787,-69577.30435
-2209.080822,-338.8161549,-147.8708036,-28068.23337
1258.309858,409.0506602,-132.8913668,1518.214464
6687.839158,119.4761523,-46.49188858,6224559.49
-561.0411193,163.6425595,-194.8238195,-33.88311217
2906.982229,402.1831073,-105.7176118,97978.49809
3443.889223,1207.774653,-129.1882337,258260.4627
-3219.727743,911.3642866,-127.5150463,-161115.5357
1466.390409,248.1865569,-117.2219591,3087.061975
2287.674732,1236.672359,-167.4804752,37551.80907
59.24181309,868.3377956,-112.8970278,12.62190626
-245.4974738,-663.6703828,-256.2926198,-45.80538725
-1596.817437,-76.63876873,-144.8594447,-5408.83855
9338.502041,-1018.929586,-37.45825229,32106175.74
-5012.967459,236.0129381,-189.4733228,-1512487.678
-131.3746082,1342.98839,-115.1359256,-60.22254503
1738.714192,2106.221769,-85.24597885,26343.65132
1588.428567,357.2626618,-154.3811424,4635.878596
3760.970157,386.7030129,-118.0205467,351746.4993
2810.886277,244.1711616,-122.2389715,80422.52502
4302.431,-743.3704778,-142.4078786,642615.0167
-88.64124552,-406.4670041,-163.9229124,-2.792313875
1028.503193,982.4927209,-68.57178811,1205.850159
5680.767576,1829.132498,-164.3469825,3123577.711
811.024104,-525.5593475,-178.3771923,153.0502704
-3305.2886,896.8360755,-23.21004033,-178323.5937
-2770.413421,-1418.091335,-146.9356388,-112078.8466
4902.036947,208.4540451,-187.1116835,1284187.027
-1725.748812,816.5894934,-269.8408927,-8140.710093
-848.38447,-71.03842808,-86.70463332,-235.4044322
562.6679597,-380.213893,-135.9289262,24.71232795
-2813.090175,1220.386065,-73.94124578,-83518.33525
1486.231469,-370.2356336,-209.5276318,2838.459458
-2420.95644,452.1449899,-181.5250656,-40079.53489
-1533.212112,-16.81475242,-83.10287989,-4190.476756
312.2463667,700.7674741,-213.0917694,22.70155234
2799.264884,588.743912,-232.0897215,79548.39963
650.1470647,231.8876213,-3.738748393,64.73020794
-2685.421814,-317.9300512,-162.4190364,-72698.98416
2498.80748,450.2964599,-8.997344173,48697.40097
3518.535287,-199.5040175,-244.5851895,230339.644
2509.405119,109.350223,-219.668073,42780.77645
3796.879072,-406.6103547,-62.1511327,352511.613
-2335.43619,1175.285283,-274.9253779,-36338.31761
-3201.094119,178.0589004,-40.00154444,-156214.3305
2050.104463,1056.350363,-135.125765,21375.58555
-1031.517717,581.4891871,-155.8191813,-645.0584314
-808.6658044,-983.8246828,-133.6949091,-757.3757414
3720.479747,142.5463494,-181.7436058,319237.4798
2855.578567,-422.7739529,-226.1823077,79216.29633
4084.571513,-562.2587064,-130.1063175,497923.7155
-2722.564865,823.5004371,-96.80584613,-69505.32715
3422.851844,-126.164467,-162.2088802,206300.1255
5662.537445,-422.9966282,-134.7480838,2597184.706
1220.32708,2.720515622,-128.789203,1127.216382
-2098.901014,-1730.920545,-83.12889632,-40256.71678
-2932.562208,159.5079641,-112.9923105,-103495.1363
1750.837142,-430.5940556,-199.3356109,6619.004093
3296.594077,-377.4657537,-122.011407,170178.1579
475.5329173,636.3551481,-217.8780647,35.25666892
-1807.779583,274.0110663,-181.867671,-9574.6905
-3424.65022,-770.849714,-84.77739383,-249305.1515
-966.9996704,1021.070148,-167.0802295,-810.9792316
-46.80691895,871.2140398,-131.832805,-2.217768583
299.3734307,-162.9986439,-142.0701485,0.6977785815
1596.034895,710.3075906,-81.49104773,5847.09776
-655.2638258,-134.0571113,-203.3558592,-88.13641226
-118.6418823,888.3066979,-125.3140168,-13.38903789
76.41325459,-71.9521195,-133.0134086,-0.008320991342
3563.899459,558.6768853,-203.5083493,267230.2739
679.0114496,-300.1698037,-215.4667849,48.96053775
6560.555492,-121.8706474,-189.5892506,5466150.927
285.2226763,409.9158384,-214.8599053,3.04225839
512.5455167,79.53124423,-366.9103664,5.170872887
33.70890784,-200.1493131,-268.0753128,-0.6991079587
2950.489872,-21.21580709,-157.0814585,98320.20057
-615.7281093,697.7093745,-233.2435857,-103.4168646
4714.267579,-574.7193581,-87.11101981,1035557.179
2041.811697,730.2188466,-230.3520054,17299.39813
-269.897904,774.3453273,-124.6459906,-24.46403182
1789.755176,1870.693787,-37.16673789,23646.06278
-4031.892989,713.0161829,-275.1797452,-510899.8164
-975.1276333,-896.5438898,-197.1802462,-1256.421598
-4417.699077,-744.585639,-113.9721519,-864187.6264
-4951.09606,-818.1786287,-230.1289256,-1561293.383
952.0370726,-515.5070409,-173.8706335,325.3625754
-1398.974133,1105.945073,-121.4678689,-3437.194987
-6885.650852,835.8860951,-259.3796065,-7271248.491
-2179.458526,487.6872704,-31.00934438,-22360.37235
3026.186337,283.3241392,-196.8633326,113845.1669
-326.6747027,1368.303422,-160.941397,-250.63831
-3069.15696,248.7132248,-299.4887103,-136748.8231
-186.0694227,-568.3442981,-203.9522242,-17.49371858
5132.216863,607.2984485,-90.14553312,1701197.291
-7280.552273,-298.3408901,-110.452321,-9818971.97
2849.847332,-75.86088557,-199.4171857,80792.96291
-3594.259745,674.8432357,-268.437519,-288980.0276
-6193.253694,-56.79996489,-134.8046436,-4355714.821
3348.942933,-569.0489179,-91.25187109,184707.5311
-4898.018806,-196.1107078,-201.1572155,-1390058.285
5601.653401,487.2201377,-115.509785,2592330.038
-4324.370586,-832.3497559,-235.8750018,-812798.0367
-2245.172735,-871.6338796,-84.96727871,-34361.04786
-2337.667689,-941.5244088,-162.4234956,-44277.07634
-3238.364887,31.96723164,-34.10030249,-167277.0185
2990.397044,-171.4522806,-203.4926493,102286.0571
-1273.575933,-511.3749907,-256.9234264,-2510.335803
2460.564229,-1272.392976,-284.1014166,39368.91117
-595.5261881,-678.0069323,-137.2088678,-157.2701759
-677.7589571,922.0975693,-155.3670285,-232.4924053
-3501.999859,1071.053163,-197.2170797,-249255.4844
-1116.065039,-283.3138288,-115.5402272,-1022.546527
-2354.563762,559.5049696,-232.5049454,-35489.51302
-2355.740641,-977.5844289,-69.83209188,-44218.94461
421.1996273,141.9983499,-226.3664451,3.383969263
-1975.840317,1105.748704,-87.187408,-15364.87083
-854.0186882,573.6178508,-172.2858911,-279.1141473
-2294.895427,-88.63799332,-155.9696848,-32263.05126
1341.206701,-966.6679475,-95.86980585,2316.517555
-2519.763811,-342.0772884,-141.9059051,-53083.04434
-1151.556127,586.3257451,-70.67327264,-1018.274384
827.0502997,1298.971272,-132.8773027,1105.653266
43.89130561,157.6981094,-42.32503982,0.007947773909
-310.0995783,102.3458783,-67.78177707,-1.558045791
-247.1930195,-597.6963202,-95.3506085,-17.34850246
-3092.714545,-812.8354299,-99.09081526,-154553.7825
-6218.794679,299.7995656,-78.0314225,-4331092.009
-1664.7245,-616.6512762,-240.3574419,-8665.980778
-360.8790139,898.036756,70.11357449,-51.79241966
1592.360408,1358.368273,-144.1728042,8872.507306
352.8617804,-452.2284617,-113.3465437,5.618525108
-1668.658555,-245.9364612,-97.37466246,-6815.45126
-148.0623888,1036.210833,-130.9962797,-31.56278694
2449.432345,-678.2868765,-188.8017443,36871.91059
1932.502468,571.2597638,-53.93200935,14001.53021
-2739.102472,-199.7645011,-150.8064361,-78177.01187
2881.066975,88.19227643,-99.56480666,90054.0533
800.4984175,1007.032191,-174.4893465,493.5043786
270.0491516,257.9558611,-212.2788126,0.7014786659
891.8401506,1267.363511,-237.3188973,1108.03866
-3920.314928,341.4924736,-168.7822705,-440313.727
-297.9766399,275.0488098,-231.4389491,-2.800344087
864.0578688,346.027671,-81.79194112,248.0626696
-3061.311389,355.8282919,-164.2203,-128380.5173
2891.01352,1099.045404,-136.9919675,108690.0513
-488.455058,-117.5232383,-163.1243147,-21.48012607
-2301.925932,693.0113758,-288.1483719,-32423.82522
3294.752301,-1492.541575,-292.387397,168069.8589
-2312.345105,1069.312734,-164.5091044,-32819.75353
1017.547904,605.3941736,-218.5734594,573.297028
-3248.303687,165.3228839,-235.1956491,-178646.426
4.33530033,-1150.389775,-258.7045889,-124.77614
-903.1756168,-653.3144994,-102.7056783,-571.9872307
-333.5181198,170.6529357,-33.57343885,-2.140659863
2134.51214,-562.2158874,-171.2871895,18450.69041
-1158.003859,1412.27935,-266.3832473,-2659.906886
649.0710153,-722.8418805,-192.38606,89.40836319
-293.4737944,48.94661984,-19.71190148,-1.044253172
-1692.945416,-795.3626959,-130.3686689,-9456.483551
479.0933008,-128.8970925,-296.901749,4.863381881
-1078.600797,-918.6759948,-197.3917884,-1830.238097
-1275.206956,79.5353046,-223.9563051,-1837.282268
-469.2871627,-623.6544324,-136.8350433,-71.2545476
-269.3248913,221.0728018,-271.6942161,-2.316839944
4162.265042,-133.4106694,-169.0133499,553092.2383
4296.152414,-519.0532954,-165.8135881,638095.0569
767.806003,-371.2749877,-79.08061914,115.6470216
2339.807092,1189.552831,-112.934082,42079.84071
-2194.908957,-570.6431012,-225.5160672,-30184.42432
3461.401566,99.58448561,-52.09824267,230027.3956
841.7055119,999.3057043,-95.96583333,622.1704435
-258.9259925,1247.528557,-64.28533733,-122.6406518
112.5414735,545.6857937,-175.7759425,3.062209681
401.4401218,1564.9559,-26.0722779,842.5306734
-4322.833718,-2.762507504,-115.7288766,-723345.285
-6075.468456,295.0303363,-116.3556091,-3879874.083
-1001.378256,363.5490011,-156.3794544,-521.1673575
-1670.800617,450.8218558,-194.0353824,-6477.683064
2071.117328,164.4858954,-218.2074131,16248.468
1782.163242,-294.5694952,-34.13530943,7947.99676
-91.01230413,285.2346013,-96.4690045,-0.1405910068
2023.963502,972.717614,-86.7181434,19997.47285
4697.070872,1110.891804,-165.4099997,1135632.566
-3592.900526,-150.7376399,-50.43431413,-287140.439
-5251.920175,2391.083358,9.628308137,-1865887.239
6401.606375,664.5824444,-190.6088016,5036351.151
-1187.277298,-481.4810844,-136.6493529,-1588.316393
596.64451,673.7399193,-209.702934,78.08287232
1602.328464,635.0310826,-151.6172368,5421.436552
-2746.816553,1025.000914,-171.7446048,-75115.05064
-1962.107292,-316.9046102,-143.233,-15688.10488
4661.333488,861.6543727,-181.7503662,1058610.408
1573.429531,-52.33563603,-139.1976112,4057.256012
3111.937765,696.3241388,-228.0568124,137591.656
5203.771349,-339.6563306,-147.08052,1697959.482
-3273.38331,261.5951124,-157.2823778,-179881.2363
-244.0245579,330.9762098,-57.48049853,-1.396679359
-698.8490642,650.6437557,-271.9400573,-147.9570633
-568.6479396,1784.798384,-216.1741688,-1393.238639
2532.852468,1423.814371,-142.9841811,65290.28155
-285.1334063,309.0504464,-257.3132449,-2.988068539
-363.1225124,188.6695287,-167.2863003,-4.346963335
-1988.128876,-379.8863349,-121.7083194,-16807.44004
2277.834364,-183.0536462,-157.0158229,26089.46505
-3727.648562,2259.352515,-124.8372832,-375782.8965
-2958.179166,107.0286073,-142.0595309,-109677.1922
2326.474773,626.5862359,-91.10160622,34353.92465
-2636.883304,1153.521483,-79.87414383,-60712.73075
2127.82164,657.3350705,-164.6578378,21513.61454
-109.2155065,1517.270265,-113.5402701,-55.05138462
-1479.163194,-32.93511072,-105.9181638,-3580.062639
-5784.65234,1343.41873,-132.5704061,-2968203.159
1454.408325,-148.2529781,-82.81152334,2793.110095
-978.847725,548.5725282,-185.6898366,-509.0024275
-929.5651168,-418.6652072,-54.76143399,-452.7581645
-368.5849766,-138.8267119,31.64483131,-3.473152452
1960.399843,-733.9999935,-202.2009047,12028.8256
-2124.046168,1651.939756,-265.6270563,-27977.56724
4636.886834,-180.2759775,-195.249848,945965.9605
-616.2573131,1065.118465,-95.63649034,-269.5725264
346.4668341,-1463.592423,-140.2568087,225.5221279
-4258.391589,141.0739366,-97.80627963,-661648.8211
2572.947545,1083.795825,-122.2713607,62678.32806
5217.459444,-442.9532406,-56.11470713,1744020.328
-5369.043463,1055.326627,-229.0953788,-2085393.227
-4752.506498,-362.7033816,-222.0620849,-1220182.381
302.5220769,-218.3492952,-216.8095654,0.4935922104
4240.3923,-250.0799743,-189.3503001,600676.0943
-52.96949227,644.7461879,-132.0026408,-1.217196627
-3393.954546,-335.1254814,-136.3209954,-227237.8803
1136.252509,-695.2716269,-179.2258153,849.7376917
-4002.899349,1476.266149,-101.7460882,-478168.4109
6012.929084,-58.10362011,-143.0499684,3562883.193
-845.1535117,-673.1576992,-21.86153578,-401.6477228
-6196.175234,-1201.477075,-250.3922544,-4834598.906
-2527.465245,-399.7774263,-85.10740167,-53156.88075
5139.529028,278.5171873,-37.94899562,1688650.371
1444.704249,-358.1996157,-236.1734465,2405.992929
1751.590415,1073.846291,-189.0317451,10191.85665
5603.727263,386.1182625,-82.38762958,2595709.29
5149.392728,-345.5959067,-155.8022718,1607169.108
-236.2943112,-536.2767758,-98.19871223,-11.6014547
1791.061662,-478.7884097,-150.8699279,7647.634984
2350.758425,361.6495271,-118.416862,33580.77476
2836.673874,-892.7643189,-44.87918114,81660.46044
1108.199044,921.3336539,-163.2645746,1303.370592
531.1725635,1469.787555,-209.1289641,759.2685737
3188.220782,800.8121091,-137.4312126,163476.9457
-445.1349892,367.0973056,-228.2643589,-14.9533586
-3291.614606,891.6655867,-255.6642275,-185931.8181
-2223.602252,752.1719634,-160.751072,-26171.1288
-1247.972054,1068.425821,-139.9301504,-2129.136071
930.2507957,422.5180816,-51.34475667,394.4221109
